user_id,age,race_ethnicity,income_bracket,education_level,geography,insurance_type,owns_wearable,uses_wearable_for_health,shares_data_with_provider
U00907,25,white,lower_middle,less_than_hs,suburban,medicare,True,False,False
U00908,46,asian,high,graduate,rural,private,True,False,False
U00909,28,white,lower_middle,some_college,suburban,uninsured,False,False,False
U00910,33,white,lower_middle,some_college,suburban,military_va,True,False,False
U00911,50,white,high,bachelors,suburban,uninsured,True,True,False
U00912,53,white,lower_middle,some_college,suburban,medicaid,False,False,False
U00913,35,white,middle,some_college,urban,private,False,False,False
U00914,59,asian,upper_middle,graduate,suburban,military_va,False,False,False
U00915,62,hispanic_latino,low,high_school,urban,medicare,True,False,False
U00916,66,multiracial,low,less_than_hs,suburban,medicare,False,False,False
U00917,52,white,middle,bachelors,suburban,military_va,False,False,False
U00918,65,black,lower_middle,high_school,suburban,medicaid,False,False,False
U00919,18,white,lower_middle,less_than_hs,suburban,medicaid,False,False,False
U00920,40,white,low,high_school,urban,private,False,False,False
U00921,31,white,middle,some_college,suburban,private,False,False,False
U00922,46,white,middle,high_school,suburban,military_va,True,False,False
U00923,36,white,low,high_school,rural,medicaid,True,True,False
U00924,42,white,upper_middle,bachelors,suburban,private,True,True,True
U00925,73,white,middle,bachelors,rural,medicare,True,False,False
U00926,42,black,low,high_school,suburban,uninsured,False,False,False
U00927,51,white,lower_middle,high_school,suburban,uninsured,False,False,False
U00928,41,asian,high,graduate,urban,private,True,True,True
U00929,46,white,middle,some_college,urban,medicare,True,False,False
U00930,45,hispanic_latino,middle,less_than_hs,urban,private,True,False,False
U00931,51,black,middle,bachelors,urban,private,False,False,False
U00932,62,hispanic_latino,lower_middle,high_school,rural,private,False,False,False
U00933,69,hispanic_latino,upper_middle,graduate,suburban,private,True,False,False
U00934,49,hispanic_latino,high,graduate,suburban,private,False,False,False
U00935,53,black,high,graduate,suburban,private,True,True,True
U00936,27,white,lower_middle,graduate,suburban,private,True,False,False
U00937,43,white,middle,some_college,suburban,private,False,False,False
U00938,59,black,low,some_college,suburban,private,False,False,False
U00939,57,white,lower_middle,high_school,suburban,medicaid,False,False,False
U00940,48,white,middle,bachelors,suburban,private,False,False,False
U00941,58,white,middle,bachelors,urban,private,False,False,False
U00942,52,white,lower_middle,less_than_hs,rural,military_va,True,False,False
U00943,63,white,high,less_than_hs,urban,private,True,True,True
U00944,49,black,low,less_than_hs,suburban,uninsured,False,False,False
U00945,39,hispanic_latino,low,less_than_hs,rural,medicaid,False,False,False
U00946,50,hispanic_latino,high,bachelors,urban,private,True,False,False
U00947,18,white,upper_middle,graduate,urban,private,True,False,False
U00948,50,white,middle,some_college,suburban,private,True,False,False
U00949,18,white,middle,bachelors,suburban,uninsured,False,False,False
U00950,19,white,lower_middle,bachelors,rural,uninsured,False,False,False
U00951,51,black,lower_middle,some_college,rural,private,False,False,False
U00952,52,white,middle,some_college,suburban,medicaid,True,False,False
U00953,27,multiracial,lower_middle,bachelors,rural,medicaid,False,False,False
U00954,34,white,middle,bachelors,suburban,uninsured,True,False,False
U00955,65,hispanic_latino,lower_middle,bachelors,rural,uninsured,False,False,False
U00956,37,black,upper_middle,graduate,urban,private,False,False,False
U00957,78,white,upper_middle,bachelors,suburban,medicaid,False,False,False
U00958,44,hispanic_latino,lower_middle,some_college,urban,military_va,False,False,False
U00959,51,white,low,bachelors,urban,uninsured,False,False,False
U00960,69,hispanic_latino,middle,some_college,suburban,private,False,False,False
U00961,46,black,upper_middle,graduate,urban,medicare,True,True,True
U00962,29,white,middle,high_school,suburban,medicare,True,False,False
U00963,43,white,upper_middle,less_than_hs,suburban,private,False,False,False
U00964,44,hispanic_latino,middle,some_college,urban,uninsured,True,False,False
U00965,24,white,lower_middle,less_than_hs,suburban,medicaid,False,False,False
U00966,41,hispanic_latino,middle,graduate,suburban,uninsured,False,False,False
U00967,33,hispanic_latino,lower_middle,less_than_hs,rural,medicaid,False,False,False
U00968,58,black,upper_middle,bachelors,urban,private,True,True,True
U00969,45,white,lower_middle,high_school,rural,military_va,True,True,True
U00970,40,black,lower_middle,graduate,rural,medicaid,True,True,False
U00971,43,asian,middle,some_college,suburban,private,False,False,False
U00972,48,white,middle,less_than_hs,suburban,private,True,False,False
U00973,54,white,middle,less_than_hs,suburban,private,True,True,False
U00974,30,white,middle,some_college,suburban,medicare,True,True,True
U00975,29,white,high,graduate,urban,private,True,True,False
U00976,61,hispanic_latino,upper_middle,graduate,rural,military_va,True,False,False
U00977,38,white,high,bachelors,rural,military_va,True,False,False
U00978,23,white,middle,some_college,suburban,medicaid,True,False,False
U00979,51,white,upper_middle,high_school,suburban,private,True,False,False
U00980,51,white,upper_middle,bachelors,suburban,private,True,False,False
U00981,22,white,middle,bachelors,suburban,private,True,True,False
U00982,48,hispanic_latino,middle,some_college,suburban,uninsured,False,False,False
U00983,56,black,middle,bachelors,urban,private,True,True,False
U00984,50,white,low,bachelors,urban,uninsured,False,False,False
U00985,54,hispanic_latino,low,less_than_hs,suburban,medicaid,True,True,True
U00986,23,white,upper_middle,some_college,rural,private,True,True,False
U00987,49,white,low,less_than_hs,suburban,military_va,True,False,False
U00988,40,white,middle,high_school,rural,private,True,True,False
U00989,37,multiracial,upper_middle,some_college,suburban,medicaid,True,False,False
U00990,58,black,lower_middle,some_college,urban,uninsured,False,False,False
U00991,67,black,high,some_college,rural,private,False,False,False
U00992,71,white,lower_middle,some_college,suburban,medicare,False,False,False
U00993,64,white,high,graduate,suburban,private,True,True,False
U00994,43,black,upper_middle,graduate,urban,medicaid,False,False,False
U00995,50,white,lower_middle,some_college,urban,military_va,False,False,False
U00996,56,asian,low,less_than_hs,urban,medicaid,False,False,False
U00997,46,hispanic_latino,middle,high_school,suburban,medicaid,True,True,False
U00998,46,white,middle,high_school,suburban,private,False,False,False
U00999,57,hispanic_latino,lower_middle,graduate,urban,medicaid,False,False,False
U01000,44,multiracial,high,graduate,urban,private,True,False,False
U01001,34,white,lower_middle,high_school,urban,uninsured,False,False,False
U01002,38,black,upper_middle,some_college,suburban,private,True,False,False
U01003,54,asian,lower_middle,some_college,rural,medicare,False,False,False
U01004,45,white,high,bachelors,suburban,private,True,False,False
U01005,50,hispanic_latino,lower_middle,graduate,urban,private,True,False,False
U01006,55,white,middle,high_school,suburban,private,False,False,False
U01007,39,black,middle,some_college,rural,uninsured,True,False,False
U01008,56,hispanic_latino,low,high_school,suburban,medicaid,False,False,False
U01009,50,black,upper_middle,some_college,rural,private,True,False,False
U01010,26,white,lower_middle,high_school,rural,medicaid,True,False,False
U01011,66,black,middle,bachelors,suburban,private,True,True,True
U01012,37,white,middle,high_school,rural,private,False,False,False
U01013,20,white,middle,bachelors,urban,military_va,True,False,False
U01014,29,white,low,high_school,rural,private,False,False,False
U01015,29,black,lower_middle,high_school,rural,medicare,False,False,False
U01016,45,white,lower_middle,less_than_hs,rural,medicaid,False,False,False
U01017,40,white,lower_middle,high_school,suburban,private,False,False,False
U01018,39,hispanic_latino,lower_middle,less_than_hs,suburban,private,False,False,False
U01019,54,white,high,bachelors,urban,private,True,True,False
U01020,50,white,middle,bachelors,suburban,private,True,True,False
U01021,49,white,upper_middle,bachelors,suburban,uninsured,False,False,False
U01022,51,white,middle,graduate,suburban,private,False,False,False
U01023,54,hispanic_latino,lower_middle,some_college,suburban,medicare,True,True,True
U01024,18,white,middle,bachelors,suburban,private,False,False,False
U01025,39,white,lower_middle,some_college,urban,military_va,False,False,False
U01026,18,multiracial,lower_middle,high_school,suburban,private,True,True,True
U01027,45,hispanic_latino,middle,some_college,suburban,uninsured,False,False,False
U01028,44,hispanic_latino,middle,some_college,suburban,private,True,True,False
U01029,60,hispanic_latino,high,graduate,suburban,uninsured,True,True,False
U01030,62,asian,lower_middle,some_college,urban,private,False,False,False
U01031,48,white,middle,high_school,suburban,private,True,True,False
U01032,37,black,lower_middle,graduate,suburban,medicaid,False,False,False
U01033,52,black,middle,high_school,urban,private,False,False,False
U01034,37,white,upper_middle,graduate,suburban,medicare,False,False,False
U01035,44,white,lower_middle,bachelors,suburban,medicaid,False,False,False
U01036,59,white,middle,bachelors,suburban,medicare,True,False,False
U01037,36,black,middle,bachelors,urban,private,True,False,False
U01038,57,hispanic_latino,low,less_than_hs,urban,uninsured,False,False,False
U01039,55,hispanic_latino,high,graduate,urban,private,True,True,True
U01040,30,white,middle,bachelors,urban,military_va,False,False,False
U01041,59,white,upper_middle,graduate,urban,medicare,True,True,False
U01042,55,white,middle,some_college,suburban,medicare,True,False,False
U01043,46,white,high,bachelors,suburban,medicare,False,False,False
U01044,33,asian,lower_middle,high_school,suburban,medicaid,False,False,False
U01045,32,hispanic_latino,middle,some_college,suburban,medicare,True,True,True
U01046,36,asian,upper_middle,bachelors,suburban,private,True,True,False
U01047,53,hispanic_latino,middle,bachelors,urban,medicare,False,False,False
U01048,30,multiracial,lower_middle,bachelors,urban,medicare,False,False,False
U01049,51,white,high,graduate,urban,private,True,True,False
U01050,26,white,middle,some_college,suburban,medicaid,True,False,False
U01051,41,white,upper_middle,bachelors,suburban,private,True,False,False
U01052,46,white,upper_middle,some_college,suburban,private,True,False,False
U01053,81,white,upper_middle,some_college,suburban,private,False,False,False
U01054,24,white,upper_middle,less_than_hs,rural,private,True,False,False
U01055,67,asian,middle,some_college,suburban,uninsured,True,True,False
U01056,47,white,lower_middle,high_school,suburban,private,True,False,False
U01057,51,asian,low,high_school,suburban,medicaid,False,False,False
U01058,46,hispanic_latino,upper_middle,high_school,suburban,private,False,False,False
U01059,51,black,upper_middle,some_college,suburban,medicaid,True,True,True
U01060,42,black,middle,less_than_hs,suburban,private,False,False,False
U01061,66,white,low,some_college,urban,uninsured,False,False,False
U01062,38,black,lower_middle,some_college,suburban,medicare,False,False,False
U01063,61,white,middle,some_college,suburban,private,False,False,False
U01064,35,asian,upper_middle,some_college,suburban,private,True,True,True
U01065,44,white,lower_middle,graduate,rural,medicare,False,False,False
U01066,28,white,middle,bachelors,suburban,private,True,False,False
U01067,51,hispanic_latino,upper_middle,bachelors,suburban,private,True,False,False
U01068,66,black,high,bachelors,suburban,private,True,True,True
U01069,43,white,low,some_college,suburban,medicaid,True,True,True
U01070,42,black,high,graduate,rural,private,False,False,False
U01071,28,white,middle,some_college,urban,private,True,True,False
U01072,41,black,upper_middle,bachelors,suburban,private,False,False,False
U01073,21,white,low,less_than_hs,suburban,medicaid,False,False,False
U01074,31,white,middle,bachelors,rural,medicare,False,False,False
U01075,48,white,upper_middle,bachelors,suburban,uninsured,True,True,True
U01076,64,white,lower_middle,less_than_hs,rural,medicaid,False,False,False
U01077,85,white,middle,graduate,rural,medicare,False,False,False
U01078,36,white,middle,bachelors,suburban,private,False,False,False
U01079,66,white,middle,some_college,rural,military_va,False,False,False
U01080,48,white,low,graduate,rural,medicaid,True,True,True
U01081,42,white,middle,some_college,urban,private,False,False,False
U01082,51,white,lower_middle,some_college,suburban,private,False,False,False
U01083,45,black,high,graduate,urban,private,True,False,False
U01084,46,asian,high,bachelors,suburban,private,True,True,False
U01085,38,white,lower_middle,some_college,urban,private,False,False,False
U01086,24,asian,lower_middle,some_college,suburban,private,False,False,False
U01087,21,white,lower_middle,high_school,suburban,private,True,True,True
U01088,54,white,middle,some_college,suburban,military_va,False,False,False
U01089,40,hispanic_latino,high,bachelors,urban,private,True,True,True
U01090,36,hispanic_latino,middle,bachelors,suburban,military_va,False,False,False
U01091,45,hispanic_latino,low,less_than_hs,suburban,uninsured,True,False,False
U01092,56,white,low,less_than_hs,suburban,uninsured,True,True,False
U01093,47,hispanic_latino,lower_middle,some_college,suburban,medicaid,True,True,False
U01094,35,white,upper_middle,some_college,urban,private,False,False,False
U01095,63,white,middle,some_college,suburban,private,False,False,False
U01096,68,white,middle,bachelors,rural,private,True,True,False
U01097,52,other,lower_middle,bachelors,urban,medicaid,True,False,False
U01098,59,white,high,some_college,suburban,private,False,False,False
U01099,63,hispanic_latino,lower_middle,bachelors,urban,private,False,False,False
U01100,61,black,upper_middle,bachelors,suburban,private,True,True,False
U01101,54,hispanic_latino,high,bachelors,urban,private,False,False,False
U01102,53,hispanic_latino,middle,bachelors,suburban,private,True,False,False
U01103,52,hispanic_latino,high,graduate,suburban,private,True,True,True
U01104,28,white,lower_middle,some_college,urban,medicaid,True,False,False
U01105,55,white,upper_middle,bachelors,suburban,private,False,False,False
U01106,24,black,low,some_college,suburban,private,False,False,False
U01107,33,white,middle,graduate,suburban,private,True,True,False
U01108,64,white,lower_middle,some_college,rural,uninsured,False,False,False
U01109,57,white,low,some_college,suburban,medicare,False,False,False
U01110,67,white,low,some_college,rural,private,False,False,False
U01111,40,white,middle,bachelors,suburban,uninsured,True,False,False
U01112,27,white,middle,graduate,urban,uninsured,True,False,False
U01113,41,asian,middle,high_school,urban,private,False,False,False
U01114,46,white,lower_middle,high_school,suburban,private,True,False,False
U01115,46,multiracial,high,bachelors,suburban,private,True,False,False
U01116,62,multiracial,high,bachelors,rural,private,True,True,False
U01117,39,white,low,high_school,suburban,medicaid,False,False,False
U01118,50,hispanic_latino,middle,bachelors,suburban,military_va,True,False,False
U01119,30,black,upper_middle,graduate,suburban,medicare,True,True,True
U01120,51,black,upper_middle,bachelors,suburban,private,False,False,False
U01121,45,white,middle,bachelors,suburban,private,True,True,False
U01122,33,white,upper_middle,some_college,urban,medicaid,True,False,False
U01123,41,white,low,high_school,urban,uninsured,False,False,False
U01124,42,black,middle,less_than_hs,urban,medicaid,True,False,False
U01125,40,multiracial,upper_middle,bachelors,urban,private,False,False,False
U01126,71,black,middle,some_college,suburban,medicaid,True,False,False
U01127,43,hispanic_latino,upper_middle,bachelors,urban,medicare,False,False,False
U01128,41,multiracial,low,some_college,urban,military_va,False,False,False
U01129,18,black,low,high_school,rural,medicaid,True,False,False
U01130,31,white,low,less_than_hs,rural,medicaid,True,False,False
U01131,41,hispanic_latino,lower_middle,less_than_hs,suburban,medicare,False,False,False
U01132,34,white,low,graduate,suburban,uninsured,False,False,False
U01133,65,white,middle,graduate,suburban,military_va,True,False,False
U01134,42,white,middle,some_college,urban,medicare,False,False,False
U01135,64,asian,middle,some_college,suburban,private,True,False,False
U01136,45,white,middle,some_college,urban,private,False,False,False
U01137,45,white,low,some_college,suburban,medicaid,True,False,False
U01138,43,white,upper_middle,bachelors,rural,medicaid,True,True,False
U01139,45,white,low,less_than_hs,suburban,private,False,False,False
U01140,70,white,upper_middle,bachelors,rural,private,True,True,False
U01141,18,hispanic_latino,low,high_school,suburban,uninsured,True,False,False
U01142,18,hispanic_latino,middle,some_college,suburban,private,True,False,False
U01143,36,white,high,some_college,suburban,private,True,True,False
U01144,45,white,middle,bachelors,suburban,private,False,False,False
U01145,55,white,middle,some_college,suburban,private,True,True,True
U01146,52,white,upper_middle,some_college,urban,private,False,False,False
U01147,39,white,low,high_school,suburban,medicaid,True,True,False
U01148,60,black,upper_middle,bachelors,urban,private,True,True,True
U01149,60,black,high,graduate,suburban,private,True,False,False
U01150,47,white,high,graduate,urban,private,True,True,False
U01151,59,white,middle,high_school,suburban,private,False,False,False
U01152,49,white,middle,graduate,urban,private,False,False,False
U01153,36,white,upper_middle,bachelors,urban,private,True,True,False
U01154,55,asian,middle,bachelors,suburban,private,True,False,False
U01155,46,hispanic_latino,lower_middle,high_school,urban,medicaid,False,False,False
U01156,45,asian,lower_middle,high_school,rural,private,True,True,True
U01157,67,asian,low,less_than_hs,suburban,medicaid,False,False,False
U01158,18,black,middle,graduate,suburban,private,True,True,True
U01159,23,asian,low,some_college,urban,private,False,False,False
U01160,27,white,low,high_school,rural,medicare,False,False,False
U01161,39,white,low,high_school,suburban,medicaid,False,False,False
U01162,41,white,high,high_school,suburban,private,False,False,False
U01163,22,white,low,less_than_hs,urban,uninsured,False,False,False
U01164,30,white,low,some_college,suburban,private,False,False,False
U01165,32,white,middle,some_college,rural,medicare,False,False,False
U01166,81,black,lower_middle,bachelors,suburban,uninsured,False,False,False
U01167,72,hispanic_latino,high,graduate,urban,private,True,True,False
U01168,38,black,high,graduate,urban,private,True,True,True
U01169,39,white,middle,bachelors,urban,private,False,False,False
U01170,27,hispanic_latino,middle,high_school,suburban,private,True,False,False
U01171,18,white,lower_middle,some_college,rural,uninsured,False,False,False
U01172,43,white,low,some_college,rural,medicaid,False,False,False
U01173,30,white,lower_middle,high_school,suburban,medicaid,False,False,False
U01174,43,white,low,less_than_hs,urban,uninsured,False,False,False
U01175,20,white,low,less_than_hs,rural,medicaid,False,False,False
U01176,33,hispanic_latino,middle,high_school,suburban,medicare,False,False,False
U01177,47,hispanic_latino,low,high_school,suburban,private,False,False,False
U01178,50,black,low,less_than_hs,suburban,medicaid,False,False,False
U01179,51,white,middle,bachelors,urban,private,False,False,False
U01180,25,hispanic_latino,middle,high_school,suburban,private,True,False,False
U01181,57,black,low,less_than_hs,rural,medicaid,False,False,False
U01182,32,white,low,high_school,suburban,uninsured,False,False,False
U01183,54,black,lower_middle,high_school,suburban,medicaid,True,False,False
U01184,44,white,lower_middle,graduate,suburban,medicaid,False,False,False
U01185,24,white,upper_middle,some_college,urban,private,True,True,True
U01186,40,white,high,bachelors,suburban,military_va,True,False,False
U01187,50,white,middle,high_school,suburban,private,False,False,False
U01188,54,white,middle,some_college,rural,uninsured,False,False,False
U01189,42,white,upper_middle,bachelors,urban,medicare,False,False,False
U01190,67,white,middle,bachelors,urban,medicare,True,True,True
U01191,60,asian,lower_middle,high_school,suburban,medicare,True,False,False
U01192,41,white,low,some_college,suburban,uninsured,False,False,False
U01193,56,white,middle,some_college,suburban,medicaid,True,True,False
U01194,74,white,middle,bachelors,rural,private,True,True,True
U01195,74,hispanic_latino,low,high_school,urban,uninsured,True,True,False
U01196,26,white,lower_middle,high_school,suburban,private,True,False,False
U01197,31,asian,lower_middle,some_college,urban,medicaid,False,False,False
U01198,67,white,lower_middle,bachelors,urban,medicaid,True,False,False
U01199,29,white,middle,some_college,suburban,uninsured,True,True,False
U01200,25,white,middle,graduate,suburban,private,False,False,False
U01201,37,white,middle,graduate,suburban,private,False,False,False
U01202,51,hispanic_latino,lower_middle,high_school,suburban,medicaid,True,False,False
U01203,43,hispanic_latino,low,some_college,suburban,medicaid,False,False,False
U01204,35,white,upper_middle,bachelors,suburban,private,True,False,False
U01205,34,multiracial,middle,some_college,urban,private,False,False,False
U01206,34,white,low,high_school,suburban,uninsured,True,False,False
U01207,31,white,lower_middle,bachelors,suburban,private,False,False,False
U01208,79,white,upper_middle,bachelors,suburban,private,True,True,True
U01209,49,white,upper_middle,bachelors,suburban,private,False,False,False
U01210,58,hispanic_latino,high,high_school,urban,private,True,False,False
U01211,37,white,middle,some_college,suburban,private,True,False,False
U01212,42,white,middle,graduate,rural,private,False,False,False
U01213,34,white,middle,bachelors,suburban,private,True,False,False
U01214,18,white,lower_middle,less_than_hs,suburban,private,False,False,False
U01215,24,white,middle,graduate,rural,medicare,True,False,False
U01216,18,black,middle,bachelors,urban,uninsured,True,False,False
U01217,18,white,low,high_school,suburban,medicaid,True,True,False
U01218,27,white,high,high_school,rural,private,True,False,False
U01219,64,white,lower_middle,some_college,urban,private,True,True,True
U01220,44,white,low,less_than_hs,suburban,private,False,False,False
U01221,64,white,lower_middle,high_school,suburban,medicaid,False,False,False
U01222,51,hispanic_latino,high,graduate,rural,private,True,False,False
U01223,56,asian,high,graduate,rural,private,True,False,False
U01224,31,white,middle,some_college,rural,private,False,False,False
U01225,52,asian,high,graduate,urban,private,True,True,True
U01226,55,black,high,graduate,suburban,private,True,True,False
U01227,36,black,upper_middle,high_school,rural,military_va,False,False,False
U01228,53,black,high,bachelors,suburban,private,True,True,True
U01229,53,black,middle,bachelors,suburban,private,False,False,False
U01230,36,hispanic_latino,upper_middle,graduate,urban,private,False,False,False
U01231,28,white,middle,some_college,rural,private,False,False,False
U01232,27,white,upper_middle,bachelors,urban,private,False,False,False
U01233,46,white,lower_middle,some_college,suburban,medicare,True,True,False
U01234,49,white,upper_middle,bachelors,rural,private,True,False,False
U01235,33,black,high,graduate,rural,private,True,True,False
U01236,45,white,lower_middle,less_than_hs,rural,medicaid,True,True,True
U01237,53,white,high,some_college,suburban,private,False,False,False
U01238,54,white,middle,high_school,urban,private,True,False,False
U01239,68,white,lower_middle,bachelors,suburban,uninsured,False,False,False
U01240,64,black,low,bachelors,urban,medicaid,False,False,False
U01241,29,black,upper_middle,graduate,rural,military_va,False,False,False
U01242,70,white,middle,high_school,suburban,military_va,False,False,False
U01243,37,white,lower_middle,some_college,suburban,medicare,False,False,False
U01244,60,white,middle,high_school,urban,private,False,False,False
U01245,46,white,middle,some_college,suburban,uninsured,False,False,False
U01246,38,hispanic_latino,middle,some_college,rural,private,False,False,False
U01247,18,white,upper_middle,graduate,suburban,private,True,True,False
U01248,42,white,upper_middle,some_college,urban,private,True,True,False
U01249,21,white,upper_middle,bachelors,urban,private,True,True,True
U01250,59,multiracial,middle,graduate,suburban,uninsured,True,True,False
U01251,67,hispanic_latino,high,graduate,urban,private,True,True,False
U01252,33,white,lower_middle,less_than_hs,rural,uninsured,True,False,False
U01253,49,white,lower_middle,bachelors,suburban,medicaid,False,False,False
U01254,34,white,low,some_college,urban,medicaid,False,False,False
U01255,35,asian,middle,some_college,suburban,private,False,False,False
U01256,56,white,middle,bachelors,suburban,military_va,False,False,False
U01257,44,white,upper_middle,graduate,urban,military_va,False,False,False
U01258,71,other,lower_middle,some_college,suburban,uninsured,False,False,False
U01259,37,hispanic_latino,low,high_school,urban,uninsured,False,False,False
U01260,59,white,middle,some_college,suburban,medicare,True,True,False
U01261,46,white,high,some_college,rural,private,False,False,False
U01262,56,white,lower_middle,bachelors,rural,uninsured,True,True,False
U01263,38,black,lower_middle,high_school,suburban,private,True,False,False
U01264,44,white,lower_middle,high_school,suburban,private,True,True,False
U01265,43,asian,middle,some_college,urban,private,True,False,False
U01266,32,asian,lower_middle,high_school,suburban,medicaid,False,False,False
U01267,54,white,middle,some_college,urban,medicare,True,True,True
U01268,54,black,upper_middle,bachelors,suburban,private,False,False,False
U01269,53,white,middle,some_college,urban,private,True,True,True
U01270,68,white,middle,high_school,rural,private,True,True,False
U01271,66,hispanic_latino,low,bachelors,rural,medicaid,False,False,False
U01272,39,white,high,graduate,suburban,private,True,True,False
U01273,50,white,middle,some_college,suburban,medicare,False,False,False
U01274,35,white,lower_middle,high_school,urban,private,True,False,False
U01275,45,white,low,less_than_hs,suburban,medicaid,True,False,False
U01276,36,white,upper_middle,high_school,urban,private,True,False,False
U01277,69,black,upper_middle,bachelors,urban,private,False,False,False
U01278,50,hispanic_latino,low,bachelors,suburban,uninsured,False,False,False
U01279,41,black,lower_middle,some_college,suburban,private,False,False,False
U01280,62,hispanic_latino,low,high_school,suburban,medicaid,False,False,False
U01281,18,white,middle,graduate,suburban,medicare,False,False,False
U01282,18,hispanic_latino,high,bachelors,urban,private,True,True,False
U01283,56,white,middle,some_college,urban,uninsured,True,False,False
U01284,45,white,middle,some_college,suburban,military_va,True,False,False
U01285,48,asian,upper_middle,some_college,suburban,private,True,True,True
U01286,25,white,upper_middle,graduate,urban,military_va,True,False,False
U01287,44,white,lower_middle,high_school,suburban,medicare,False,False,False
U01288,75,white,low,some_college,suburban,medicaid,False,False,False
U01289,57,white,middle,some_college,suburban,private,False,False,False
U01290,47,white,upper_middle,graduate,suburban,private,True,False,False
U01291,38,white,upper_middle,bachelors,suburban,private,True,False,False
U01292,39,hispanic_latino,upper_middle,bachelors,suburban,private,False,False,False
U01293,18,white,upper_middle,some_college,suburban,private,True,False,False
U01294,48,white,lower_middle,bachelors,suburban,private,True,False,False
U01295,57,white,lower_middle,some_college,urban,medicaid,True,True,False
U01296,21,hispanic_latino,low,high_school,urban,medicare,True,False,False
U01297,35,white,high,graduate,rural,private,True,True,True
U01298,27,white,middle,high_school,urban,private,True,False,False
U01299,30,white,lower_middle,high_school,suburban,medicaid,True,False,False
U01300,45,black,low,high_school,suburban,medicaid,False,False,False
U01301,18,hispanic_latino,upper_middle,some_college,suburban,medicare,False,False,False
U01302,54,black,upper_middle,bachelors,rural,private,False,False,False
U01303,56,hispanic_latino,upper_middle,some_college,suburban,private,False,False,False
U01304,41,white,lower_middle,high_school,urban,military_va,False,False,False
U01305,18,white,high,high_school,suburban,private,True,False,False
U01306,30,white,upper_middle,some_college,suburban,private,False,False,False
U01307,63,white,middle,graduate,suburban,private,False,False,False
U01308,18,white,middle,bachelors,suburban,private,False,False,False
U01309,39,white,high,bachelors,suburban,private,True,False,False
U01310,27,white,high,bachelors,suburban,private,True,True,True
U01311,57,white,middle,bachelors,rural,private,True,False,False
U01312,34,white,middle,high_school,suburban,military_va,True,True,False
U01313,51,black,middle,some_college,suburban,private,True,False,False
U01314,53,black,upper_middle,bachelors,urban,private,True,False,False
U01315,72,white,middle,some_college,urban,uninsured,True,True,False
U01316,41,white,low,some_college,suburban,medicaid,True,False,False
U01317,50,black,lower_middle,bachelors,suburban,uninsured,True,True,False
U01318,22,black,high,graduate,suburban,private,False,False,False
U01319,62,white,high,bachelors,suburban,private,True,True,False
U01320,33,white,high,some_college,urban,medicaid,True,False,False
U01321,36,black,middle,high_school,suburban,private,True,False,False
U01322,44,black,upper_middle,graduate,suburban,medicare,True,True,False
U01323,21,white,upper_middle,graduate,suburban,private,True,True,False
U01324,48,white,middle,graduate,suburban,medicaid,False,False,False
U01325,59,hispanic_latino,low,high_school,rural,medicare,True,True,False
U01326,49,white,high,graduate,urban,private,True,True,False
U01327,21,hispanic_latino,low,high_school,suburban,private,True,True,False
U01328,43,white,upper_middle,graduate,rural,military_va,False,False,False
U01329,56,white,upper_middle,bachelors,suburban,private,False,False,False
U01330,18,white,upper_middle,some_college,urban,private,False,False,False
U01331,28,white,lower_middle,less_than_hs,rural,uninsured,True,False,False
U01332,58,asian,upper_middle,graduate,urban,private,False,False,False
U01333,49,white,lower_middle,some_college,suburban,medicaid,False,False,False
U01334,51,asian,upper_middle,bachelors,urban,private,False,False,False
U01335,72,white,lower_middle,high_school,suburban,medicaid,True,True,False
U01336,52,hispanic_latino,upper_middle,bachelors,suburban,private,True,False,False
U01337,54,asian,upper_middle,graduate,suburban,private,True,True,True
U01338,85,white,lower_middle,less_than_hs,rural,medicaid,True,False,False
U01339,41,white,lower_middle,less_than_hs,suburban,private,False,False,False
U01340,33,black,upper_middle,graduate,suburban,private,True,False,False
U01341,51,white,low,high_school,rural,private,False,False,False
U01342,51,asian,lower_middle,high_school,suburban,medicaid,False,False,False
U01343,37,white,middle,less_than_hs,urban,private,True,True,True
U01344,29,white,high,bachelors,urban,private,False,False,False
U01345,79,white,middle,some_college,suburban,private,False,False,False
U01346,49,black,middle,less_than_hs,rural,private,False,False,False
U01347,34,multiracial,high,bachelors,suburban,private,True,False,False
U01348,58,white,middle,bachelors,urban,private,True,True,False
U01349,43,hispanic_latino,middle,bachelors,suburban,uninsured,True,True,True
U01350,41,asian,middle,graduate,suburban,medicare,False,False,False
U01351,53,white,lower_middle,high_school,suburban,uninsured,True,False,False
U01352,25,white,lower_middle,high_school,rural,medicaid,False,False,False
U01353,50,black,upper_middle,graduate,suburban,private,False,False,False
U01354,73,black,low,some_college,suburban,military_va,False,False,False
U01355,51,white,upper_middle,bachelors,suburban,medicare,True,True,False
U01356,39,hispanic_latino,lower_middle,high_school,suburban,medicaid,False,False,False
U01357,37,white,middle,some_college,suburban,private,True,True,True
U01358,38,asian,lower_middle,some_college,suburban,private,False,False,False
U01359,41,hispanic_latino,middle,some_college,suburban,medicare,True,False,False
U01360,39,hispanic_latino,upper_middle,less_than_hs,suburban,private,True,True,False
U01361,58,white,lower_middle,graduate,suburban,medicaid,True,False,False
U01362,19,white,low,high_school,urban,medicaid,False,False,False
U01363,57,white,lower_middle,some_college,suburban,medicaid,True,False,False
