user_id,device_brand,device_model,data_format,available_metrics,api_available,ehr_export_supported,platforms_integrated,fragmentation_index
U00830,Fitbit,Charge 6,proprietary_json,"steps,heart_rate,spo2,sleep_stages",True,False,third_party_aggregator,0.2404164276337742
U00832,Garmin,Fenix 7,proprietary_json,"steps,heart_rate,hrv,sleep_stages,stress",True,False,vendor_portal_only,0.3233057290540628
U00834,Apple,Watch Ultra,open_fhir,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,False,third_party_aggregator,0.33750835514586763
U00835,Fitbit,Sense 2,proprietary_json,"steps,heart_rate,spo2,sleep_stages",True,False,vendor_portal_only,0.16884021719264566
U00837,Apple,Watch SE,proprietary_json,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,True,third_party_aggregator,0.31290524683439264
U00842,Apple,Watch Series 9,open_fhir,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,True,third_party_aggregator,0.17917812412538514
U00844,Apple,Watch Ultra,open_fhir,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,True,ehr_system,0.2289699605213056
U00847,Samsung,Galaxy Watch 6,proprietary_json,"steps,heart_rate,spo2,sleep_stages",False,False,vendor_portal_only,0.35952561871357014
U00848,Samsung,Galaxy Fit 3,proprietary_json,"steps,heart_rate,spo2,sleep_stages",False,False,vendor_portal_only,0.3490957179707764
U00851,Fitbit,Sense 2,proprietary_json,"steps,heart_rate,spo2,sleep_stages",True,True,third_party_aggregator,0.3155446844101437
U00854,Garmin,Fenix 7,csv_export,"steps,heart_rate,hrv,sleep_stages,stress",True,False,vendor_portal_only,0.3333466099238204
U00855,Apple,Watch SE,proprietary_json,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,True,ehr_system,0.1928574826058597
U00859,Fitbit,Versa 4,csv_export,"steps,heart_rate,spo2,sleep_stages",True,False,third_party_aggregator,0.5083728256358567
U00861,Whoop,Whoop 4.0,proprietary_json,"heart_rate,hrv,sleep_stages,strain,recovery",False,False,vendor_portal_only,0.554508876892587
U00863,Samsung,Galaxy Watch 6,proprietary_json,"steps,heart_rate,spo2,sleep_stages",True,True,third_party_aggregator,0.3623672389485073
U00864,Samsung,Galaxy Watch 6,proprietary_json,"steps,heart_rate,spo2,sleep_stages",True,True,ehr_system,0.2897486188707079
U00866,Fitbit,Sense 2,csv_export,"steps,heart_rate,spo2,sleep_stages",True,False,vendor_portal_only,0.3010467414643181
U00867,Apple,Watch Ultra,open_fhir,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,True,ehr_system,0.18588287916386323
U00869,Samsung,Galaxy Watch 6,proprietary_json,"steps,heart_rate,spo2,sleep_stages",True,False,vendor_portal_only,0.4871481840680301
U00871,Garmin,Forerunner 265,csv_export,"steps,heart_rate,hrv,sleep_stages,stress",False,True,ehr_system,0.286960137029361
U00873,Garmin,Forerunner 265,proprietary_json,"steps,heart_rate,hrv,sleep_stages,stress",True,True,ehr_system,0.06306311925276792
U00877,Other,Budget Smartwatch,csv_export,"steps,heart_rate",True,True,third_party_aggregator,0.6616616074929773
U00878,Apple,Watch SE,proprietary_json,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,False,vendor_portal_only,0.22206091724297908
U00880,Whoop,Whoop 4.0,proprietary_json,"heart_rate,hrv,sleep_stages,strain,recovery",True,False,vendor_portal_only,0.4445581209746857
U00882,Garmin,Forerunner 265,proprietary_json,"steps,heart_rate,hrv,sleep_stages,stress",True,False,vendor_portal_only,0.5367334179921545
U00883,Apple,Watch Series 9,open_fhir,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",False,False,vendor_portal_only,0.0
U00885,Apple,Watch Ultra,proprietary_json,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",False,True,ehr_system,0.40762440649698906
U00887,Garmin,Forerunner 265,csv_export,"steps,heart_rate,hrv,sleep_stages,stress",True,True,third_party_aggregator,0.5582016640671238
U00891,Fitbit,Versa 4,csv_export,"steps,heart_rate,spo2,sleep_stages",True,True,ehr_system,0.2746336084166218
U00892,Garmin,Forerunner 265,proprietary_json,"steps,heart_rate,hrv,sleep_stages,stress",True,False,vendor_portal_only,0.3323823592475498
U00899,Samsung,Galaxy Fit 3,proprietary_json,"steps,heart_rate,spo2,sleep_stages",False,True,third_party_aggregator,0.4506141732047765
U00900,Fitbit,Sense 2,csv_export,"steps,heart_rate,spo2,sleep_stages",True,False,third_party_aggregator,0.4137459187809197
U00901,Fitbit,Versa 4,proprietary_json,"steps,heart_rate,spo2,sleep_stages",True,False,vendor_portal_only,0.2739341770914127
U00902,Garmin,Venu 3,proprietary_json,"steps,heart_rate,hrv,sleep_stages,stress",False,False,vendor_portal_only,0.15748348692036102
U00903,Fitbit,Sense 2,proprietary_json,"steps,heart_rate,spo2,sleep_stages",True,False,vendor_portal_only,0.6036431265442405
U00906,Whoop,Whoop 4.0,proprietary_json,"heart_rate,hrv,sleep_stages,strain,recovery",False,False,vendor_portal_only,0.7221023289883992
U00907,Apple,Watch Series 9,proprietary_json,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,False,third_party_aggregator,0.265685302829435
U00908,Withings,Steel HR,proprietary_json,"steps,heart_rate,spo2,ecg,temperature",True,False,third_party_aggregator,0.47460853489360627
U00910,Apple,Watch SE,open_fhir,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,True,third_party_aggregator,0.31213170284965214
U00911,Apple,Watch Ultra,open_fhir,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,True,ehr_system,0.32410632860450095
U00915,Other,Generic Tracker,proprietary_json,"steps,heart_rate",False,False,vendor_portal_only,0.23272666450240642
U00922,Apple,Watch Series 9,open_fhir,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,False,third_party_aggregator,0.2149128020634673
U00923,Fitbit,Sense 2,proprietary_json,"steps,heart_rate,spo2,sleep_stages",False,False,vendor_portal_only,0.2954204052554809
U00924,Apple,Watch Series 9,proprietary_json,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,False,vendor_portal_only,0.2338565341498018
U00925,Samsung,Galaxy Watch 6,proprietary_json,"steps,heart_rate,spo2,sleep_stages",True,True,ehr_system,0.48791115203985375
U00928,Fitbit,Charge 6,proprietary_json,"steps,heart_rate,spo2,sleep_stages",False,False,vendor_portal_only,0.1351903763051226
U00929,Apple,Watch Series 9,proprietary_json,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,True,third_party_aggregator,0.11508576144366228
U00930,Fitbit,Charge 6,csv_export,"steps,heart_rate,spo2,sleep_stages",True,False,third_party_aggregator,0.2681905956157248
U00933,Apple,Watch SE,proprietary_json,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,True,ehr_system,0.2654345126466561
U00935,Oura,Oura Ring Gen 3,proprietary_json,"heart_rate,hrv,sleep_stages,temperature,activity",True,False,vendor_portal_only,0.6331400981344598
U00936,Apple,Watch Ultra,proprietary_json,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,True,third_party_aggregator,0.4131323419561157
U00942,Samsung,Galaxy Watch 6,proprietary_json,"steps,heart_rate,spo2,sleep_stages",True,False,vendor_portal_only,0.33991041201619115
U00943,Apple,Watch Series 9,proprietary_json,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,True,ehr_system,0.3330480909624985
U00946,Fitbit,Charge 6,proprietary_json,"steps,heart_rate,spo2,sleep_stages",True,True,ehr_system,0.43521949739189
U00947,Withings,Steel HR,open_fhir,"steps,heart_rate,spo2,ecg,temperature",True,True,ehr_system,0.5258336811498182
U00948,Fitbit,Versa 4,csv_export,"steps,heart_rate,spo2,sleep_stages",True,True,third_party_aggregator,0.3470862872194159
U00952,Samsung,Galaxy Fit 3,proprietary_json,"steps,heart_rate,spo2,sleep_stages",False,False,vendor_portal_only,0.3240655286183295
U00954,Fitbit,Sense 2,proprietary_json,"steps,heart_rate,spo2,sleep_stages",False,False,vendor_portal_only,0.22215208032768644
U00961,Garmin,Forerunner 265,proprietary_json,"steps,heart_rate,hrv,sleep_stages,stress",True,False,vendor_portal_only,0.23026107008174163
U00962,Fitbit,Versa 4,proprietary_json,"steps,heart_rate,spo2,sleep_stages",False,False,vendor_portal_only,0.39164981881976063
U00964,Apple,Watch Ultra,proprietary_json,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,True,ehr_system,0.2445577489718086
U00968,Apple,Watch Series 9,proprietary_json,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,True,third_party_aggregator,0.20844926221598142
U00969,Apple,Watch SE,proprietary_json,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,False,vendor_portal_only,0.3164808626296809
U00970,Other,Budget Smartwatch,csv_export,"steps,heart_rate",False,False,vendor_portal_only,0.6099021665822452
U00972,Samsung,Galaxy Fit 3,proprietary_json,"steps,heart_rate,spo2,sleep_stages",False,False,vendor_portal_only,0.252154918470068
U00973,Apple,Watch Ultra,open_fhir,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,False,third_party_aggregator,0.22335019309698165
U00974,Garmin,Fenix 7,proprietary_json,"steps,heart_rate,hrv,sleep_stages,stress",True,False,vendor_portal_only,0.523094477081199
U00975,Garmin,Venu 3,proprietary_json,"steps,heart_rate,hrv,sleep_stages,stress",False,False,vendor_portal_only,0.24647301217361225
U00976,Apple,Watch SE,proprietary_json,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,True,third_party_aggregator,0.27092768175375437
U00977,Apple,Watch SE,open_fhir,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,False,third_party_aggregator,0.2444574255606116
U00978,Samsung,Galaxy Watch 6,proprietary_json,"steps,heart_rate,spo2,sleep_stages",True,False,third_party_aggregator,0.27348661520827644
U00979,Apple,Watch SE,proprietary_json,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,True,ehr_system,0.22066478129605088
U00980,Fitbit,Charge 6,proprietary_json,"steps,heart_rate,spo2,sleep_stages",True,False,third_party_aggregator,0.1613980389465614
U00981,Apple,Watch SE,open_fhir,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",False,False,vendor_portal_only,0.2609640194157333
U00983,Apple,Watch SE,open_fhir,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",False,False,vendor_portal_only,0.11352670166026403
U00985,Withings,ScanWatch 2,proprietary_json,"steps,heart_rate,spo2,ecg,temperature",True,True,third_party_aggregator,0.6001412104111906
U00986,Garmin,Forerunner 265,proprietary_json,"steps,heart_rate,hrv,sleep_stages,stress",True,False,vendor_portal_only,0.38620413654487173
U00987,Other,Budget Smartwatch,csv_export,"steps,heart_rate",False,False,vendor_portal_only,0.5356372686861451
U00988,Apple,Watch Ultra,proprietary_json,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,True,ehr_system,0.36605593280564536
U00989,Samsung,Galaxy Fit 3,proprietary_json,"steps,heart_rate,spo2,sleep_stages",True,False,vendor_portal_only,0.23554116180853246
U00993,Oura,Oura Ring Gen 3,proprietary_json,"heart_rate,hrv,sleep_stages,temperature,activity",True,False,vendor_portal_only,0.3803707350663459
U00997,Samsung,Galaxy Watch 6,proprietary_json,"steps,heart_rate,spo2,sleep_stages",False,True,ehr_system,0.12390546731556959
U01000,Oura,Oura Ring Gen 3,csv_export,"heart_rate,hrv,sleep_stages,temperature,activity",True,False,third_party_aggregator,0.7095210086932443
U01002,Other,Budget Smartwatch,csv_export,"steps,heart_rate",True,False,third_party_aggregator,1.0
U01004,Samsung,Galaxy Fit 3,proprietary_json,"steps,heart_rate,spo2,sleep_stages",False,False,vendor_portal_only,0.14569684305311176
U01005,Other,Budget Smartwatch,proprietary_json,"steps,heart_rate",False,False,vendor_portal_only,0.4868455118766668
U01007,Samsung,Galaxy Fit 3,proprietary_json,"steps,heart_rate,spo2,sleep_stages",True,False,vendor_portal_only,0.3897739014111273
U01009,Fitbit,Versa 4,proprietary_json,"steps,heart_rate,spo2,sleep_stages",False,False,vendor_portal_only,0.28811670355896163
U01010,Other,Budget Smartwatch,proprietary_json,"steps,heart_rate",False,False,vendor_portal_only,0.6437369987714204
U01011,Whoop,Whoop 4.0,proprietary_json,"heart_rate,hrv,sleep_stages,strain,recovery",True,True,third_party_aggregator,0.5288323704921446
U01013,Apple,Watch Ultra,open_fhir,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,False,third_party_aggregator,0.29075518601783046
U01019,Apple,Watch SE,proprietary_json,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,True,ehr_system,0.1539034506046053
U01020,Fitbit,Sense 2,csv_export,"steps,heart_rate,spo2,sleep_stages",True,True,third_party_aggregator,0.37311915802930923
U01023,Other,Generic Tracker,csv_export,"steps,heart_rate",False,False,vendor_portal_only,0.4267745154181605
U01026,Fitbit,Versa 4,proprietary_json,"steps,heart_rate,spo2,sleep_stages",True,True,third_party_aggregator,0.30057705007621116
U01028,Fitbit,Sense 2,proprietary_json,"steps,heart_rate,spo2,sleep_stages",True,False,third_party_aggregator,0.14158984069879743
U01029,Fitbit,Sense 2,proprietary_json,"steps,heart_rate,spo2,sleep_stages",True,False,vendor_portal_only,0.3014542170258117
U01031,Apple,Watch Ultra,proprietary_json,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,True,ehr_system,0.19272624170920252
U01036,Other,Generic Tracker,proprietary_json,"steps,heart_rate",False,False,vendor_portal_only,0.8387158713477324
U01037,Fitbit,Versa 4,proprietary_json,"steps,heart_rate,spo2,sleep_stages",True,False,third_party_aggregator,0.3428887913216478
U01039,Apple,Watch SE,open_fhir,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,True,ehr_system,0.2622503233103817
U01041,Apple,Watch Ultra,proprietary_json,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",False,True,ehr_system,0.2477547971502818
U01042,Samsung,Galaxy Watch 6,proprietary_json,"steps,heart_rate,spo2,sleep_stages",False,True,ehr_system,0.08192476178317648
U01045,Samsung,Galaxy Watch 6,proprietary_json,"steps,heart_rate,spo2,sleep_stages",False,True,ehr_system,0.10042752357596645
U01046,Fitbit,Versa 4,proprietary_json,"steps,heart_rate,spo2,sleep_stages",True,True,ehr_system,0.31175868399430345
U01049,Apple,Watch Ultra,open_fhir,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,True,third_party_aggregator,0.27785599881738055
U01050,Withings,Steel HR,open_fhir,"steps,heart_rate,spo2,ecg,temperature",True,True,ehr_system,0.41711887301918427
U01051,Samsung,Galaxy Watch 6,proprietary_json,"steps,heart_rate,spo2,sleep_stages",True,False,third_party_aggregator,0.25903174350931696
U01052,Samsung,Galaxy Fit 3,proprietary_json,"steps,heart_rate,spo2,sleep_stages",True,True,ehr_system,0.3463561632888016
U01054,Fitbit,Sense 2,proprietary_json,"steps,heart_rate,spo2,sleep_stages",True,False,third_party_aggregator,0.31074973591467264
U01055,Other,Generic Tracker,csv_export,"steps,heart_rate",False,False,vendor_portal_only,0.8058006497764747
U01056,Whoop,Whoop 4.0,proprietary_json,"heart_rate,hrv,sleep_stages,strain,recovery",False,False,vendor_portal_only,0.680143596735845
U01059,Fitbit,Sense 2,proprietary_json,"steps,heart_rate,spo2,sleep_stages",True,False,vendor_portal_only,0.28359025668276355
U01064,Withings,Steel HR,open_fhir,"steps,heart_rate,spo2,ecg,temperature",True,False,vendor_portal_only,0.44301060446111057
U01066,Oura,Oura Ring Gen 3,csv_export,"heart_rate,hrv,sleep_stages,temperature,activity",True,False,third_party_aggregator,0.5441918857907854
U01067,Samsung,Galaxy Watch 6,proprietary_json,"steps,heart_rate,spo2,sleep_stages",False,True,third_party_aggregator,0.4394502153616953
U01068,Garmin,Forerunner 265,proprietary_json,"steps,heart_rate,hrv,sleep_stages,stress",True,False,vendor_portal_only,0.6478897136185664
U01069,Garmin,Fenix 7,proprietary_json,"steps,heart_rate,hrv,sleep_stages,stress",True,True,third_party_aggregator,0.3957778552987576
U01071,Garmin,Fenix 7,proprietary_json,"steps,heart_rate,hrv,sleep_stages,stress",False,False,vendor_portal_only,0.5753117206309778
U01075,Apple,Watch SE,open_fhir,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,False,third_party_aggregator,0.1339916922356397
U01080,Samsung,Galaxy Fit 3,proprietary_json,"steps,heart_rate,spo2,sleep_stages",True,False,vendor_portal_only,0.29072566456290055
U01083,Apple,Watch Series 9,open_fhir,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,False,third_party_aggregator,0.036417558298863804
U01084,Apple,Watch SE,open_fhir,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,False,third_party_aggregator,0.2651306540009736
U01087,Other,Budget Smartwatch,csv_export,"steps,heart_rate",False,False,vendor_portal_only,0.7795047909717666
U01089,Apple,Watch Series 9,proprietary_json,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,True,third_party_aggregator,0.0
U01091,Other,Generic Tracker,csv_export,"steps,heart_rate",False,False,vendor_portal_only,0.6876572735181681
U01092,Fitbit,Sense 2,csv_export,"steps,heart_rate,spo2,sleep_stages",True,False,vendor_portal_only,0.4225052416678214
U01093,Apple,Watch Ultra,open_fhir,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,True,ehr_system,0.30472375963384396
U01096,Apple,Watch SE,proprietary_json,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,True,ehr_system,0.13041388799653528
U01097,Fitbit,Versa 4,proprietary_json,"steps,heart_rate,spo2,sleep_stages",True,False,vendor_portal_only,0.4427743967710697
U01100,Fitbit,Versa 4,proprietary_json,"steps,heart_rate,spo2,sleep_stages",True,True,ehr_system,0.35111653968624784
U01102,Fitbit,Versa 4,csv_export,"steps,heart_rate,spo2,sleep_stages",True,False,third_party_aggregator,0.42092451426998184
U01103,Garmin,Fenix 7,proprietary_json,"steps,heart_rate,hrv,sleep_stages,stress",True,False,third_party_aggregator,0.38112131637294583
U01104,Garmin,Forerunner 265,proprietary_json,"steps,heart_rate,hrv,sleep_stages,stress",False,False,vendor_portal_only,0.45715560505831926
U01107,Apple,Watch Ultra,proprietary_json,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,True,ehr_system,0.3609235800040778
U01111,Fitbit,Charge 6,proprietary_json,"steps,heart_rate,spo2,sleep_stages",True,False,third_party_aggregator,0.3255173535077101
U01112,Apple,Watch Series 9,open_fhir,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,True,ehr_system,0.2784104808896709
U01114,Apple,Watch SE,proprietary_json,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,True,ehr_system,0.3749768695256791
U01115,Apple,Watch Series 9,open_fhir,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",False,True,third_party_aggregator,0.2366769835190242
U01116,Garmin,Fenix 7,proprietary_json,"steps,heart_rate,hrv,sleep_stages,stress",True,False,third_party_aggregator,0.23119057518732275
U01118,Samsung,Galaxy Fit 3,proprietary_json,"steps,heart_rate,spo2,sleep_stages",False,False,vendor_portal_only,0.4746460373818392
U01119,Whoop,Whoop 4.0,proprietary_json,"heart_rate,hrv,sleep_stages,strain,recovery",True,False,vendor_portal_only,0.8082779699096874
U01121,Samsung,Galaxy Watch 6,proprietary_json,"steps,heart_rate,spo2,sleep_stages",False,True,third_party_aggregator,0.5604296917944586
U01122,Fitbit,Versa 4,proprietary_json,"steps,heart_rate,spo2,sleep_stages",True,False,third_party_aggregator,0.4357985319594648
U01124,Fitbit,Charge 6,proprietary_json,"steps,heart_rate,spo2,sleep_stages",True,False,third_party_aggregator,0.06870108990898981
U01126,Apple,Watch Series 9,proprietary_json,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",False,True,third_party_aggregator,0.18641672730036885
U01129,Withings,Steel HR,open_fhir,"steps,heart_rate,spo2,ecg,temperature",True,False,vendor_portal_only,0.3681559317277676
U01130,Fitbit,Versa 4,proprietary_json,"steps,heart_rate,spo2,sleep_stages",True,False,vendor_portal_only,0.3553842070193743
U01133,Fitbit,Versa 4,proprietary_json,"steps,heart_rate,spo2,sleep_stages",True,True,third_party_aggregator,0.5525917801328805
U01135,Other,Generic Tracker,proprietary_json,"steps,heart_rate",False,False,vendor_portal_only,0.4338916732885608
U01137,Fitbit,Sense 2,proprietary_json,"steps,heart_rate,spo2,sleep_stages",True,False,vendor_portal_only,0.6190642506315717
U01138,Apple,Watch Series 9,proprietary_json,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,True,ehr_system,0.2117672036725758
U01140,Oura,Oura Ring Gen 3,proprietary_json,"heart_rate,hrv,sleep_stages,temperature,activity",True,True,ehr_system,0.3772957898442488
U01141,Fitbit,Versa 4,proprietary_json,"steps,heart_rate,spo2,sleep_stages",True,False,vendor_portal_only,0.45142456547741455
U01142,Fitbit,Versa 4,csv_export,"steps,heart_rate,spo2,sleep_stages",True,False,vendor_portal_only,0.46091651201889505
U01143,Apple,Watch SE,proprietary_json,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,False,vendor_portal_only,0.31499469110237344
U01145,Fitbit,Versa 4,csv_export,"steps,heart_rate,spo2,sleep_stages",False,True,third_party_aggregator,0.2576653439832794
U01147,Other,Generic Tracker,proprietary_json,"steps,heart_rate",False,False,vendor_portal_only,0.7504056255478145
U01148,Garmin,Fenix 7,proprietary_json,"steps,heart_rate,hrv,sleep_stages,stress",True,False,vendor_portal_only,0.24496633841490137
U01149,Apple,Watch SE,proprietary_json,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",False,True,third_party_aggregator,0.17027541360197918
U01150,Apple,Watch Series 9,open_fhir,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,True,ehr_system,0.24051298358957426
U01153,Apple,Watch SE,open_fhir,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,False,vendor_portal_only,0.1680036400098898
U01154,Garmin,Forerunner 265,proprietary_json,"steps,heart_rate,hrv,sleep_stages,stress",False,True,third_party_aggregator,0.557912237181795
U01156,Fitbit,Charge 6,proprietary_json,"steps,heart_rate,spo2,sleep_stages",True,False,vendor_portal_only,0.28061989617084826
U01158,Apple,Watch Ultra,proprietary_json,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",False,False,vendor_portal_only,0.22795437817189007
U01167,Garmin,Venu 3,csv_export,"steps,heart_rate,hrv,sleep_stages,stress",True,True,ehr_system,0.26797025774889754
U01168,Whoop,Whoop 4.0,proprietary_json,"heart_rate,hrv,sleep_stages,strain,recovery",True,False,third_party_aggregator,0.7367697660558998
U01170,Withings,Steel HR,proprietary_json,"steps,heart_rate,spo2,ecg,temperature",True,False,vendor_portal_only,0.356742223591043
U01180,Whoop,Whoop 4.0,proprietary_json,"heart_rate,hrv,sleep_stages,strain,recovery",True,False,vendor_portal_only,0.7555619984940557
U01183,Samsung,Galaxy Fit 3,proprietary_json,"steps,heart_rate,spo2,sleep_stages",False,False,vendor_portal_only,0.5295961019395152
U01185,Samsung,Galaxy Watch 6,proprietary_json,"steps,heart_rate,spo2,sleep_stages",True,False,third_party_aggregator,0.31756826686766515
U01186,Whoop,Whoop 4.0,proprietary_json,"heart_rate,hrv,sleep_stages,strain,recovery",True,False,vendor_portal_only,0.5553402054869827
U01190,Apple,Watch SE,proprietary_json,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,True,third_party_aggregator,0.20262910234320486
U01191,Fitbit,Sense 2,proprietary_json,"steps,heart_rate,spo2,sleep_stages",True,False,vendor_portal_only,0.41548663943083725
U01193,Apple,Watch Ultra,open_fhir,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,True,ehr_system,0.23055286886710993
U01194,Other,Generic Tracker,csv_export,"steps,heart_rate",False,False,vendor_portal_only,0.566503867245447
U01195,Other,Generic Tracker,csv_export,"steps,heart_rate",True,False,vendor_portal_only,0.6592358326480093
U01196,Other,Budget Smartwatch,proprietary_json,"steps,heart_rate",False,False,vendor_portal_only,0.3335568472948246
U01198,Fitbit,Charge 6,proprietary_json,"steps,heart_rate,spo2,sleep_stages",False,True,third_party_aggregator,0.3408982106233906
U01199,Other,Budget Smartwatch,csv_export,"steps,heart_rate",True,False,vendor_portal_only,0.779922394027876
U01202,Apple,Watch SE,proprietary_json,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",False,True,third_party_aggregator,0.26380543802611695
U01204,Apple,Watch Series 9,proprietary_json,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,True,third_party_aggregator,0.34516565657248655
U01206,Whoop,Whoop 4.0,proprietary_json,"heart_rate,hrv,sleep_stages,strain,recovery",True,False,third_party_aggregator,0.4820863441850604
U01208,Samsung,Galaxy Watch 6,proprietary_json,"steps,heart_rate,spo2,sleep_stages",True,False,vendor_portal_only,0.31569930027432447
U01210,Whoop,Whoop 4.0,proprietary_json,"heart_rate,hrv,sleep_stages,strain,recovery",False,False,vendor_portal_only,0.34888257928429023
U01211,Fitbit,Charge 6,proprietary_json,"steps,heart_rate,spo2,sleep_stages",True,False,third_party_aggregator,0.3013106115741529
U01213,Fitbit,Sense 2,csv_export,"steps,heart_rate,spo2,sleep_stages",True,True,third_party_aggregator,0.5859071149957243
U01215,Fitbit,Sense 2,csv_export,"steps,heart_rate,spo2,sleep_stages",True,False,vendor_portal_only,0.38306520382237425
U01216,Apple,Watch SE,proprietary_json,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,False,third_party_aggregator,0.19144637842017795
U01217,Other,Budget Smartwatch,proprietary_json,"steps,heart_rate",False,False,vendor_portal_only,0.44877161238658675
U01218,Apple,Watch SE,proprietary_json,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,True,ehr_system,0.09014692742340777
U01219,Fitbit,Sense 2,csv_export,"steps,heart_rate,spo2,sleep_stages",False,False,vendor_portal_only,0.2503527716711218
U01222,Apple,Watch Series 9,open_fhir,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,True,third_party_aggregator,0.3259193508538641
U01223,Garmin,Venu 3,proprietary_json,"steps,heart_rate,hrv,sleep_stages,stress",True,False,third_party_aggregator,0.3359452340137056
U01225,Whoop,Whoop 4.0,proprietary_json,"heart_rate,hrv,sleep_stages,strain,recovery",False,False,vendor_portal_only,0.37752908533433716
U01226,Apple,Watch Ultra,proprietary_json,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,False,vendor_portal_only,0.16518162159657593
U01228,Apple,Watch Ultra,proprietary_json,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,True,ehr_system,0.3149480799939932
U01233,Other,Generic Tracker,csv_export,"steps,heart_rate",False,False,vendor_portal_only,0.6337473849236744
U01234,Fitbit,Charge 6,proprietary_json,"steps,heart_rate,spo2,sleep_stages",True,False,third_party_aggregator,0.27473547029478684
U01235,Apple,Watch SE,open_fhir,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,False,third_party_aggregator,0.21916116304454283
U01236,Fitbit,Sense 2,proprietary_json,"steps,heart_rate,spo2,sleep_stages",True,False,third_party_aggregator,0.6147059750656912
U01238,Other,Budget Smartwatch,csv_export,"steps,heart_rate",False,False,vendor_portal_only,0.8939246148411288
U01247,Samsung,Galaxy Fit 3,proprietary_json,"steps,heart_rate,spo2,sleep_stages",False,True,ehr_system,0.5856075461537787
U01248,Apple,Watch Series 9,open_fhir,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,True,third_party_aggregator,0.07478960543702853
U01249,Apple,Watch SE,proprietary_json,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,True,third_party_aggregator,0.2348897722163059
U01250,Apple,Watch Ultra,proprietary_json,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,False,third_party_aggregator,0.18552109008491166
U01251,Apple,Watch SE,open_fhir,"steps,heart_rate,spo2,hrv,sleep_stages,ecg",True,False,vendor_portal_only,0.3043840195833846
